Epoch,Train_Loss,Valid_Loss,Hit_10,MeanRank
174,2587.8076171875,82.92757415771484,0.6217139308631753,83.12709583937072
175,2563.4365234375,72.41302490234375,0.635996688056303,77.18412336990271
176,2525.32275390625,91.48139953613281,0.6368246739805423,74.27809977230388
177,2525.001953125,79.27941131591797,0.6256468640033119,80.28689712274891
178,2642.8515625,85.77086639404297,0.626681846408611,82.00641689091286
179,2593.50537109375,82.5483627319336,0.6233699027116539,73.79196853653488
180,2565.42333984375,66.87576293945312,0.6173670047609191,76.43241564893397
181,2594.291748046875,78.87462615966797,0.634961705651004,76.17532601945767
182,2466.31640625,72.37895965576172,0.625543365762782,71.76495549575657
183,2568.7861328125,94.31282806396484,0.6202649554957566,78.0474021941627
184,2502.042236328125,90.2513427734375,0.6209894431794659,82.8518940178017
185,2560.525390625,111.96027374267578,0.6262678534464914,75.36069136824673
186,2517.109130859375,97.0479736328125,0.6216104326226454,77.52359759884082
187,2572.375732421875,76.30718994140625,0.6233699027116539,80.39567377354585
188,2579.72412109375,74.10739135742188,0.6297867936245084,68.79486648726972
189,2392.4638671875,79.63072967529297,0.6225419167874147,71.74932726143656
190,2457.4814453125,80.8490982055664,0.632477747878286,70.17584351066031
191,2525.0625,79.00011444091797,0.6436555578555164,66.53684537362865
192,2461.9755859375,67.78147888183594,0.6306147795487477,74.83605878700062
193,2473.263671875,95.97893524169922,0.6351687021320638,73.15328089422479
194,2547.239501953125,75.72164154052734,0.6320637549161664,75.22862761333057
195,2501.1474609375,92.48578643798828,0.6323742496377561,73.9536327882426
196,2479.748046875,84.65955352783203,0.6260608569654316,70.67987994204098
197,2523.609130859375,69.83040618896484,0.6277168288139101,74.02556406541089
198,2479.95703125,83.56097412109375,0.629062305940799,67.17625750362244
199,2491.364990234375,87.97465515136719,0.6305112813082178,72.52173463051128
200,2512.986083984375,75.51856994628906,0.6342372179672946,71.3549989650176
201,2451.651611328125,67.70526123046875,0.6356861933347133,73.15731732560546
202,2518.69580078125,71.95694732666016,0.6293728006623888,71.43862554336576
203,2440.8388671875,82.96542358398438,0.633823225005175,76.3518940178017
204,2414.373046875,84.09156036376953,0.6323742496377561,72.82467398054233
205,2371.052978515625,72.54984283447266,0.6369281722210722,82.90633409232044
206,2431.392578125,80.75521850585938,0.6274063340923204,76.83057338025253
207,2394.96875,88.30005645751953,0.6253363692817222,80.5321879528048
208,2428.27978515625,73.12116241455078,0.6265783481680811,73.93376112606086
209,2329.15966796875,86.03531646728516,0.633719726764645,67.95270130407783
210,2530.6357421875,69.4157943725586,0.6260608569654316,80.41947836886773
211,2388.06005859375,77.34922790527344,0.6323742496377561,69.63361622852412
212,2419.870361328125,73.4740219116211,0.6314427654729869,73.2003725936659
213,2418.54736328125,71.48446655273438,0.6378596563858414,69.43810805216312
214,2415.238525390625,67.10264587402344,0.6411716000827986,71.64055061063962
215,2339.2412109375,82.8125991821289,0.6357896915752432,69.22345270130408
216,2430.330078125,71.85974884033203,0.6373421651831919,75.68598633823225
217,2412.052734375,69.69502258300781,0.6339267232457049,70.18919478368868
218,2443.7490234375,70.7409896850586,0.6386876423100807,82.69209273442351
219,2352.415283203125,77.93858337402344,0.637238666942662,73.66890912854481
220,2416.00048828125,69.99923706054688,0.6240943903953633,75.72924860277375
221,2342.853759765625,80.65036010742188,0.633823225005175,68.4387290416063
222,2397.025146484375,80.93062591552734,0.6387911405506106,70.80055889049886
223,2401.580322265625,67.30548095703125,0.6439660525771062,67.9920306354792
224,2382.21533203125,79.4112319946289,0.637238666942662,72.8400952183813
225,2386.79248046875,81.03092193603516,0.6342372179672946,82.82467398054233
226,2321.820556640625,83.44843292236328,0.6370316704616021,71.68184640861105
227,2368.4482421875,78.20426177978516,0.6384806458290209,79.99917201407575
228,2441.43408203125,73.00112915039062,0.63961912647485,75.84589111985096
229,2324.402099609375,89.43517303466797,0.6366176774994825,71.20565100393293
230,2335.533447265625,55.229087829589844,0.6339267232457049,72.50062098944318
231,2321.349853515625,80.59481048583984,0.625543365762782,81.2844131649762
232,2337.637939453125,79.4404296875,0.6403436141585593,71.0425377768578
233,2376.150390625,78.18399810791016,0.6332022355619954,80.69809563237425
234,2346.221923828125,74.84024810791016,0.635996688056303,77.10608569654316
235,2263.51708984375,67.98281860351562,0.6327882425998758,77.67429103705237
236,2358.088134765625,71.95779418945312,0.6368246739805423,75.14293107017181
237,2401.239501953125,74.9009017944336,0.6335127302835851,76.74384185468847
238,2366.231201171875,73.17388153076172,0.6411716000827986,77.43438211550404
239,2311.84130859375,68.06769561767578,0.6440695508176361,69.91699441109502
240,2347.28759765625,80.62284088134766,0.6389981370316704,76.61860898364728
241,2421.858154296875,75.47783660888672,0.6392051335127303,72.91461395156283
242,2324.6787109375,72.66226959228516,0.6379631546263713,77.92330780376733
243,2319.59716796875,70.8655776977539,0.636100186296833,68.0360173877044
244,2338.78515625,75.40165710449219,0.6405506106396192,72.7073069757814
245,2280.913330078125,91.46891021728516,0.636100186296833,70.53374042641275
246,2360.171142578125,72.78421020507812,0.6370316704616021,70.23297453943283
247,2368.74267578125,77.62751770019531,0.6411716000827986,74.23845994618091
248,2335.855712890625,76.7344970703125,0.6455185261850549,66.20296004967915
249,2345.275634765625,80.69200134277344,0.6469675015524736,66.56251293728006
250,2255.8154296875,73.13823699951172,0.635996688056303,75.68070792796523
251,2366.4736328125,67.06917572021484,0.6507969364520804,72.4314841647692
252,2292.468994140625,89.02677154541016,0.652349410060029,74.78410267025461
253,2322.397705078125,66.25180053710938,0.6417925895259781,65.94638791140551
254,2286.33447265625,80.55970764160156,0.6561788449596356,68.94804388325399
255,2282.626708984375,86.77286529541016,0.6483129786793624,73.00620989443179
256,2265.4990234375,88.548828125,0.6417925895259781,71.55940799006417
257,2279.011962890625,72.4888687133789,0.6472779962740633,74.87963154626371
258,2309.801513671875,80.26641082763672,0.6436555578555164,72.35479196853653
259,2298.075927734375,78.41090393066406,0.6455185261850549,71.24156489339681
260,2267.500732421875,81.65264892578125,0.6294762989029187,72.59811633202236
261,2294.759521484375,72.45258331298828,0.6342372179672946,74.31049472158973
262,2237.87255859375,77.64212799072266,0.6438625543365762,71.06437590560961
263,2370.514892578125,82.25281524658203,0.6439660525771062,74.73059407990064
264,2325.724853515625,81.88191986083984,0.6415855930449182,67.6041192299731
265,2217.3779296875,70.83833312988281,0.6369281722210722,65.60805216311323
266,2285.021484375,72.31814575195312,0.6419995860070379,70.61850548540674
267,2250.0615234375,79.29558563232422,0.6496584558062513,67.35023804595322
268,2166.89892578125,84.4644546508789,0.6498654522873111,59.24456634237218
269,2278.95458984375,62.59654235839844,0.6368246739805423,68.83367832746843
270,2196.82470703125,75.12869262695312,0.6440695508176361,66.84175119022977
271,2307.994873046875,70.35369873046875,0.6346512109294142,64.10111778099773
272,2342.390869140625,85.07473754882812,0.6487269716414821,70.05247360794867
273,2306.9072265625,64.09825897216797,0.6408611053612089,67.78275719312772
274,2333.543212890625,86.637451171875,0.6511074311736701,69.60308424756779
275,2250.8720703125,81.32554626464844,0.6514179258952598,65.35717242806872
276,2357.611572265625,79.1639633178711,0.6431380666528669,66.31256468640034
277,2273.19970703125,69.79594421386719,0.644173049058166,70.8861519354171
278,2247.94189453125,58.412689208984375,0.6485199751604223,61.886462430138685
279,2212.142333984375,72.98904418945312,0.6466570068308839,65.41295797971435
280,2237.86962890625,79.10163116455078,0.6552473607948665,65.22728213620368
281,2257.89794921875,85.9522705078125,0.6477954874767129,66.31815359138895
282,2230.12939453125,59.787559509277344,0.6471744980335334,75.27861726350652
283,2294.7041015625,60.92618942260742,0.637135168702132,67.14686400331195
284,2217.34765625,94.02471160888672,0.653487890705858,67.06810184226867
285,2268.658203125,71.42888641357422,0.6493479610846615,65.70668598633823
286,2322.48681640625,86.4505615234375,0.6445870420202856,71.34868557234527
287,2258.802978515625,85.73542022705078,0.6526599047816187,67.36586628027324
288,2249.978759765625,79.99282836914062,0.6551438625543365,75.22790312564686
289,2209.0439453125,73.94969177246094,0.646553508590354,67.31235768991927
290,2241.462158203125,60.792564392089844,0.6468640033119437,72.32094804388325
291,2209.177734375,72.99939727783203,0.648830469882012,76.78524115090043
292,2171.62744140625,62.21027374267578,0.6598012833781826,67.3024218588284
293,2309.469482421875,76.2567138671875,0.6458290209066446,68.78016973711446
294,2243.70556640625,68.75737762451172,0.6560753467191057,68.01604222728214
295,2184.24072265625,75.03529357910156,0.6457255226661147,77.2629890291865
296,2152.9560546875,67.68831634521484,0.6412750983233285,70.13434071620783
297,2294.3515625,70.72846221923828,0.6549368660732767,68.78275719312772
298,2239.830810546875,67.70799255371094,0.6480024839577727,61.518422686814326
299,2212.92919921875,59.296688079833984,0.647691989236183,65.10919064375905
300,2208.231689453125,77.53253936767578,0.6448975367418754,68.25802111364106
301,2278.960205078125,87.91533660888672,0.6438625543365762,66.52897950734838
302,2273.783935546875,93.54041290283203,0.6525564065410888,71.71672531566963
303,2168.13232421875,78.03060913085938,0.649968950527841,65.2740633409232
304,2180.06298828125,67.88555908203125,0.6457255226661147,66.37207617470503
305,2152.498291015625,77.60289764404297,0.6431380666528669,65.15131442765473
306,2143.9443359375,93.13375091552734,0.649968950527841,66.02763403022149
307,2181.4736328125,65.39615631103516,0.6566963361622853,69.07555371558684
308,2209.6171875,67.94346618652344,0.6426205754502173,64.92092734423515
309,2159.956787109375,75.79975891113281,0.6528669012626785,75.58352308010764
310,2220.24462890625,59.14493942260742,0.6444835437797557,64.00010349824053
311,2235.423095703125,93.45761108398438,0.6413785965638584,73.97484992755123
312,2265.492919921875,57.47824478149414,0.63961912647485,72.0979093355413
313,2231.140869140625,71.0580062866211,0.6438625543365762,71.4193748706272
314,2274.565673828125,77.07801055908203,0.6412750983233285,69.32850341544194
315,2145.554931640625,58.10396194458008,0.6530738977437384,76.88066652866901
316,2193.226806640625,69.43768310546875,0.6547298695922169,66.72655764851997
317,2198.701171875,80.68379211425781,0.6422065824880977,78.49389360380873
318,2206.968505859375,64.90636444091797,0.6424135789691575,72.29745394328296
319,2202.288818359375,72.90502166748047,0.6515214241357897,66.83057338025253
320,2180.6982421875,75.01231384277344,0.648830469882012,64.18577934175119
321,2210.6826171875,88.2330322265625,0.6519354170979094,65.37683709376941
322,2210.165283203125,72.54991149902344,0.6511074311736701,68.62274891326848
323,2179.69921875,65.58099365234375,0.655764851997516,69.56996481059822
324,2204.03369140625,76.7554931640625,0.6447940385013454,73.51448975367418
325,2153.707763671875,72.51786804199219,0.6551438625543365,69.5079693645208
326,2146.548095703125,72.4043197631836,0.6408611053612089,72.09004346926102
327,2142.2666015625,72.5228500366211,0.6484164769198923,63.22334920306355
328,2143.170166015625,73.11051940917969,0.6547298695922169,64.64748499275512
329,2126.116943359375,68.2938003540039,0.6433450631339267,65.52473607948664
330,2200.061279296875,74.36969757080078,0.6426205754502173,68.6512109294142
331,2161.948486328125,71.87992095947266,0.660422272821362,60.43024218588284
332,2149.02587890625,93.38243865966797,0.6545228731111571,74.74622231422066
333,2135.96337890625,68.3271484375,0.653487890705858,71.49337611260609
334,2126.41015625,69.17475128173828,0.6477954874767129,65.4837507762368
335,2104.84814453125,64.42965698242188,0.654626371351687,64.3114262057545
336,2212.963623046875,63.304054260253906,0.6565928379217554,64.24135789691576
337,2159.043212890625,78.07122802734375,0.6524529083005589,63.40115918029394
338,2187.822265625,68.27726745605469,0.6537983854274477,72.59004346926102
339,2121.28515625,73.46698760986328,0.6529703995032085,70.97505692403229
340,2207.832275390625,85.22174835205078,0.6517284206168495,65.2844131649762
341,2127.779541015625,72.8841552734375,0.6585593044918236,62.50186296832954
342,2107.444091796875,69.9205322265625,0.6464500103498241,69.49710204926517
343,2151.505126953125,87.33306121826172,0.648830469882012,63.88439246532809
344,2136.593017578125,84.82372283935547,0.6585593044918236,62.41564893396812
345,2184.5869140625,73.22110748291016,0.6515214241357897,63.215069343821156
346,2209.132080078125,67.55329132080078,0.6572138273649348,64.80231836058788
347,2208.832763671875,62.25318145751953,0.6514179258952598,71.27468433036638
348,2158.99560546875,77.44461822509766,0.6544193748706272,68.39287932105154
349,2171.30224609375,72.85704803466797,0.6498654522873111,63.07275926309253
350,2209.2177734375,68.35977935791016,0.6487269716414821,75.84278617263506
351,2127.44189453125,67.60247802734375,0.6510039329331402,63.94473193955703
352,2082.85595703125,61.89828109741211,0.6560753467191057,63.769302421858825
353,2122.54541015625,76.14405822753906,0.6537983854274477,73.74094390395364
354,2185.007080078125,66.4801254272461,0.6575243220865246,69.29559097495343
355,2096.58740234375,78.46292877197266,0.659283792175533,65.10101428275719
356,2132.77685546875,85.32261657714844,0.6505899399710205,66.5010349824053
357,2111.3544921875,77.30901336669922,0.6563858414406956,61.41357896915753
358,2104.49267578125,74.60051727294922,0.6544193748706272,69.8730076588698
359,2194.2802734375,75.61975860595703,0.6559718484785758,72.93645208031464
360,2153.13037109375,55.448089599609375,0.6493479610846615,72.25843510660319
361,2168.55712890625,65.60163116455078,0.6405506106396192,69.2498447526392
362,2197.49462890625,81.0134506225586,0.6529703995032085,70.53260194576693
363,2145.55322265625,64.68025970458984,0.6601117780997723,63.83274684330367
364,2180.171142578125,69.68803405761719,0.6670461602152763,63.04036431380666
365,2173.495361328125,62.27397155761719,0.6599047816187125,65.77706478989857
366,2159.5634765625,82.98389434814453,0.6577313185675844,59.506623887393914
367,2117.304931640625,75.1983871459961,0.6519354170979094,68.50496791554544
368,2123.07861328125,66.11254119873047,0.6578348168081143,64.97319395570275
369,2192.516357421875,64.68964385986328,0.6616642517077209,84.54564272407369
370,2120.410888671875,79.1365966796875,0.658145311529704,61.840819706065
371,2105.435302734375,63.00925827026367,0.6622852411509005,74.49730904574622
372,2122.945556640625,75.72449493408203,0.6563858414406956,70.28172221072242
373,2091.359130859375,69.27617645263672,0.6555578555164562,60.84827157938315
374,2146.1982421875,82.89940643310547,0.6502794452494307,73.50134547712689
375,2100.240478515625,64.50457763671875,0.6537983854274477,58.05651003932933
376,2092.321044921875,76.02587890625,0.6529703995032085,78.27903125646864
377,2106.034912109375,80.83596801757812,0.6666321672531567,64.43469261022562
378,2032.8826904296875,67.14178466796875,0.6516249223763196,68.44473193955703
379,2091.8544921875,69.74498748779297,0.6526599047816187,65.64541502794452
380,2176.4140625,77.63069915771484,0.6537983854274477,75.12512937280066
381,2183.74609375,67.18209838867188,0.6509004346926103,63.58993997102049
382,2145.787109375,72.17969512939453,0.6603187745808321,67.20151107431174
383,2147.8759765625,69.73664855957031,0.6495549575657213,69.16073276754295
384,2051.772705078125,58.170555114746094,0.6542123783895674,65.45963568619334
385,2063.863525390625,66.49586486816406,0.6572138273649348,67.01614572552266
386,2099.366943359375,75.63936614990234,0.6646657006830884,55.246118815980125
387,2102.96923828125,83.02174377441406,0.6537983854274477,72.58497205547506
388,2126.28466796875,62.56788635253906,0.6530738977437384,68.31794659490788
389,2045.3704833984375,60.310482025146484,0.6616642517077209,70.8899813703167
390,2104.927978515625,71.77521514892578,0.6543158766300973,62.61540053819085
391,2122.648681640625,87.40435028076172,0.6514179258952598,66.56303042848272
392,2090.2412109375,81.32878875732422,0.6578348168081143,67.19198923618299
393,2115.26904296875,78.83312225341797,0.6549368660732767,68.1027737528462
394,2059.542724609375,64.35457611083984,0.6531773959842683,73.94659490788656
395,2038.4776611328125,73.62496185302734,0.6514179258952598,63.54709169944111
396,2118.746826171875,93.74983978271484,0.6621817429103706,61.93583109087145
397,2150.482177734375,76.15738677978516,0.6575243220865246,72.21848478575865
398,2097.94873046875,81.40316772460938,0.6618712481887807,61.304491823639
399,2090.904541015625,65.70174407958984,0.6515214241357897,57.625646864003315
400,2085.519287109375,79.21514892578125,0.6605257710618919,68.18495135582695
401,1985.0765380859375,73.71822357177734,0.6624922376319603,68.60681018422687
402,2144.979736328125,60.290306091308594,0.6599047816187125,71.87963154626371
